Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Full HD;Characteristics:Частота;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Количество USB 3.0;Weight;Length;Width;Height;date_created
609266170191;;0285;;;iPad Pro 12.9 (2021) Wi-Fi + Cellular, 512 ГБ, Серый космос, Америка- Серый космос- 512- Америка;;;;0;123;;"Цвет:Серый космос;Объем памяти:512;Регион поставки:Америка";;UyuC53mz89aVp2VfLPx9;588187030431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.317814
782739437411;;;;iPad Pro;iPad Pro 12.9 (2021) Wi-Fi, 512 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3138-6565-4863-b263-633265363733/ipad_pro_12_wifi_spa.jpeg;0;123;;;;CsfDeHbTPRpjYT8aTlL6;;iPad Pro 12.9 (2020);IOS;;;;;2732x2048;;;Двойная 12МП + 10МП;;TFT IPS, глянцевый;;;;;;;;;;;;10ч;;;;;;;A12Z Bionic;12.9;;264;5.0;4;;;;;;;;495;250;174;7;2022-06-28 09:13:56.317890
916541185751;;0277;;;iPad Pro 12.9 (2021) Wi-Fi, 512 ГБ, Серый космос, Америка- Серый космос- 512- Америка;;;;0;123;;"Цвет:Серый космос;Объем памяти:512;Регион поставки:Америка";;X3DOXBXfhAD5sdXH9xII;782739437411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.317970
268707156681;;;;iPad Pro;iPad Pro 12.9 (2021) Wi-Fi, 128 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild6137-3037-4639-a661-626162343431/ipad_pro_12_wifi_sil.jpeg;0;123;;;;X9VjH5XDt89zXz2aOrXR;;iPad Pro 12.9 (2020);IOS;;;;;2732x2048;;;Двойная 12МП + 10МП;;TFT IPS, глянцевый;;;;;;;;;;;;10ч;;;;;;;A12Z Bionic;12.9;;264;5.0;4;;;;;;;;495;250;174;7;2022-06-28 09:13:56.318044
458327258511;;0274;;;iPad Pro 12.9 (2021) Wi-Fi, 128 ГБ, Серебристый, Америка- Серебристый- 128- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:128;Регион поставки:Америка";;aRsUN9p2EJUyx9erItot;268707156681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318121
165260927621;;;;iPad Pro;iPad Pro 12.9 (2021) Wi-Fi, 128 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3138-6565-4863-b263-633265363733/ipad_pro_12_wifi_spa.jpeg;0;123;;;;eI7de0m8ylfIp0ygtSFe;;iPad Pro 12.9 (2020);IOS;;;;;2732x2048;;;Двойная 12МП + 10МП;;TFT IPS, глянцевый;;;;;;;;;;;;10ч;;;;;;;A12Z Bionic;12.9;;264;5.0;4;;;;;;;;495;250;174;7;2022-06-28 09:13:56.318196
530130937011;;0273;;;iPad Pro 12.9 (2021) Wi-Fi, 128 ГБ, Серый космос, Америка / Ростест- Серый космос- 128- Ростест;;;;0;123;;"Цвет:Серый космос;Объем памяти:128;Регион поставки:Ростест";;KTKPgZ4e3z8ZS4DIVLAr;165260927621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318274
937956279011;;;;iPad Pro;iPad Pro 12.9 (2021) Wi-Fi + Cellular, 128 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild3131-3331-4762-b232-643836613933/ipad_pro_12_wifi_sil.jpeg;0;123;;;;vE9gDb0AJzMu6boEh097;;iPad Pro 12.9 (2020) Wi-Fi + Cellular;IOS;;;;;2732x2048;;;Двойная 12МП + 10МП;;TFT IPS, глянцевый;;;;;;;;;;;;10ч;;;;;;;A12Z Bionic;12.9;;264;5.0;4;;;;;;;;495;250;174;7;2022-06-28 09:13:56.318346
648785572701;;0282;;;iPad Pro 12.9 (2021) Wi-Fi + Cellular, 128 ГБ, Серебристый, Америка- Серебристый- 128- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:128;Регион поставки:Америка";;acPtP1O7Ghomk688dSXx;937956279011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318419
358305259051;;;;iPad Pro;iPad Pro 12.9 (2021) Wi-Fi + Cellular, 128 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3138-6565-4863-b263-633265363733/ipad_pro_12_wifi_spa.jpeg;0;123;;;;JufCuaJSifmZu28t0y5M;;iPad Pro 12.9 (2020) Wi-Fi + Cellular;IOS;;;;;2732x2048;;;Двойная 12МП + 10МП;;TFT IPS, глянцевый;;;;;;;;;;;;10ч;;;;;;;A12Z Bionic;12.9;;264;5.0;4;;;;;;;;495;250;174;7;2022-06-28 09:13:56.318492
972100504861;;0281;;;iPad Pro 12.9 (2021) Wi-Fi + Cellular, 128 ГБ, Серый космос, Америка- Серый космос- 128- Америка;;;;0;123;;"Цвет:Серый космос;Объем памяти:128;Регион поставки:Америка";;TpdRcgyZC68fM2TJmxnI;358305259051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318571
172440881121;;;;Один наушник;Наушник правый Apple Airpods 2 (Белый);;;https://static.tildacdn.com/tild6138-6537-4239-a332-613537346531/56f8e61fe758e0c4fa7a.jpeg;0;123;;;;hYbb0xNIk3YYnCnnlUZE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318642
679618853271;;;;;Наушник правый Apple Airpods 2 (Белый)- Белый;;;https://static.tildacdn.com/tild6138-6537-4239-a332-613537346531/56f8e61fe758e0c4fa7a.jpeg;0;123;;Цвет:Белый;;64BOtKhutKerHXjkL0an;172440881121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318715
700068521021;;;;Один наушник;Наушник левый Apple Airpods 2 (Белый);;;https://static.tildacdn.com/tild6530-3635-4830-b131-353262636462/03dcb4d2d2cac2582535.jpg;0;123;;;;HOYjEYkb3ykhBDMK0kMT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318787
359751139411;;;;;Наушник левый Apple Airpods 2 (Белый)- Белый;;;https://static.tildacdn.com/tild6530-3635-4830-b131-353262636462/03dcb4d2d2cac2582535.jpg;0;123;;Цвет:Белый;;kejCMBiPXXR49bp6uEDT;700068521021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318861
372061356191;;;NEW;Один наушник;Левый наушник Apple AirPods 3 (L) белый;;;https://static.tildacdn.com/tild3436-6561-4036-b230-663235616464/Tovar1_1-2.jpg;0;123;;;;Z8TPXzK9uVyYt06JRAVL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.318933
990939894531;;;;;Левый наушник Apple AirPods 3 (L) белый / Белый- Белый;;;https://static.tildacdn.com/tild3436-6561-4036-b230-663235616464/Tovar1_1-2.jpg;0;123;;Цвет:Белый;;7igyH94J7vY7vO6Y7JEL;372061356191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319008
340666310571;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256GB, Розовый, Америка;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;48490;123;;;;yh6KiSZZOXhncTzN8Ulc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319079
266519750881;;533;;;iPad mini (2021) Wi-Fi, 256GB, Розовый, Америка- Америка- 256- Розовый;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;48490;123;;"Регион поставки:Америка;Объем памяти:256;Цвет:Розовый";;TGJB2PpRamJEgDpYbnit;340666310571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319152
656059593251;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Ростест;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;0;123;;;;CmBKzfGX5gXfHfOnmvGG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319224
133033050111;;533;;;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Ростест- Ростест- 256- Розовый;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;0;123;;"Регион поставки:Ростест;Объем памяти:256;Цвет:Розовый";;EdfE75TyRI0srrtrkjlA;656059593251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319299
670798149331;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3234-6536-4333-a639-313133626134/ipad_mini_2021_wifi_.jpg;48490;123;;;;BB5oyiTAIASj1Eb2P7Oo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319371
924598193301;;702;;;iPad mini (2021) Wi-Fi, 256 ГБ, Серый космос, Америка- Америка- Серый космос- 256 ГБ;;;https://static.tildacdn.com/tild3234-6536-4333-a639-313133626134/ipad_mini_2021_wifi_.jpg;48490;123;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:256 ГБ";;1ejGeMaO21lNOhH4juYT;670798149331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319446
783842545641;;;;iPad Mini;iPad mini (2021) Wi-Fi, 64 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3234-6536-4333-a639-313133626134/ipad_mini_2021_wifi_.jpg;39490;123;;;;zTVknFpLEy2EherzdxUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319517
101970569921;;702;;;iPad mini (2021) Wi-Fi, 64 ГБ, Серый космос, Америка- Америка- Серый космос- 64;;;https://static.tildacdn.com/tild3234-6536-4333-a639-313133626134/ipad_mini_2021_wifi_.jpg;39490;123;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:64";;2unGiX6zsAra2CDKklup;783842545641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319592
795193401641;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Фиолетовый, Америка;;;https://static.tildacdn.com/tild3833-3565-4234-b961-646132383862/ipad_mini_2021_wifi_.jpg;0;123;;;;HMSri56J18tUopnLpxSk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319669
418435224681;;3451;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Фиолетовый, Америка- Фиолетовый- 64- Америка;;;https://static.tildacdn.com/tild3833-3565-4234-b961-646132383862/ipad_mini_2021_wifi_.jpg;0;123;;"Цвет:Фиолетовый;Объем памяти:64;Регион поставки:Америка";;ZozkGGR5pbPF38XYK7G6;795193401641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319748
389604333311;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 256 ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;0;123;;;;9PRGgB5IlXkZ81h5GCD6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319823
275866081381;;533;;;iPad mini (2021) Wi-Fi + Cellular, 256 ГБ, Розовый, Америка- Америка- 256- Розовый;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;0;123;;"Регион поставки:Америка;Объем памяти:256;Цвет:Розовый";;vTbPHkjKrgNFppRRNiM3;389604333311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319902
811645265861;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;0;123;;;;H1NkjkEUYlhP36uCzK6n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.319981
981853762791;;533;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Розовый, Америка- Америка- 64- Розовый;;;https://static.tildacdn.com/tild6461-6136-4432-b839-363338643533/photo.jpg;0;123;;"Регион поставки:Америка;Объем памяти:64;Цвет:Розовый";;9xZXps5uJG0xn0zyge3y;811645265861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320061
911427704271;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256 ГБ, Фиолетовый, Америка;;;https://static.tildacdn.com/tild3833-3565-4234-b961-646132383862/ipad_mini_2021_wifi_.jpg;48490;123;;;;B7Y4OK1OOlkz1M67LknJ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320136
713138795221;;3451;;;iPad mini (2021) Wi-Fi, 256 ГБ, Фиолетовый, Америка- Фиолетовый- 256 ГБ- Америка;;;https://static.tildacdn.com/tild3833-3565-4234-b961-646132383862/ipad_mini_2021_wifi_.jpg;48490;123;;"Цвет:Фиолетовый;Объем памяти:256 ГБ;Регион поставки:Америка";;8cLBKVMca2psg8PVA2kB;911427704271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320215
303553573221;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256 ГБ, Сияющая звезда, Америка;;;https://static.tildacdn.com/tild3339-6339-4131-b639-633164386233/ipad_mini_2021_wifi_.jpg;48490;123;;;;ZliXTEBNPyjxVPx6k6vo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320298
128077297311;;533;;;iPad mini (2021) Wi-Fi, 256 ГБ, Сияющая звезда, Америка / Синий- Америка- 256 ГБ- Синий;;;https://static.tildacdn.com/tild3339-6339-4131-b639-633164386233/ipad_mini_2021_wifi_.jpg;48490;123;;"Регион поставки:Америка;Объем памяти:256 ГБ;Цвет:Синий";;h2hhsCf3TTEUzAF22iSg;303553573221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320377
793215628651;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Фиолетовый, Америка;;;https://static.tildacdn.com/tild6332-6434-4662-b239-306362623763/image.png;0;123;;;;r6C7GSZNfgMlAlviEJpp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320451
643105462481;;702;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Фиолетовый, Америка / Фиолетовыйкосмос- Америка- Фиолетовыйкосмос- 64 ГБ;;;;0;123;;"Регион поставки:Америка;Цвет:Фиолетовыйкосмос;Объем памяти:64 ГБ";;o53kBX0DsgorAjMdlkzi;793215628651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320531
750208194321;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;0;123;;;;xgxui6JpFDnrzAiVSbLt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320608
252788289301;;;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Серый космос, Америка- Америка- Серый космос- 64 ГБ;;;;0;123;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:64 ГБ";;gJNnjsz89psdsRi6Ph1I;750208194321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320690
120310841131;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Ростест;;;https://static.tildacdn.com/tild3738-6133-4666-b833-313766306433/222.png;0;123;;;;AA8O9eb1AY6bBTG7mY1h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320769
126869874061;;702;;;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Ростест / 256 ГБ- Ростест- Розовый- 256 ГБ;;;;0;123;;"Регион поставки:Ростест;Цвет:Розовый;Объем памяти:256 ГБ";;plnLPApT051Ci6zgNEVf;120310841131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320850
681628891901;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild3839-6133-4236-b963-316637303465/222.png;48490;123;;;;5OhE5AcTa1fkSIF1P6rs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.320929
386158758091;;702;;;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Америка / 256 ГБ- Америка- Розовый- 256 ГБ;;;;48490;123;;"Регион поставки:Америка;Цвет:Розовый;Объем памяти:256 ГБ";;Ee8G31xygVkx2mR34lBf;681628891901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321006
712614052831;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild3166-3265-4335-a232-373135636365/222.png;0;123;;;;3tOul2O7bORaMztJCFMM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321083
135007380391;;702;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Розовый, Америка- Америка- Розовый- 64 ГБ;;;;0;123;;"Регион поставки:Америка;Цвет:Розовый;Объем памяти:64 ГБ";;d9p0JdZteK3tA5J0dXMD;712614052831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321165
291179373241;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 256 ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild3166-3265-4335-a232-373135636365/222.png;0;123;;;;N3Cl1HCApaxB32jB9cA6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321244
895656614971;;702;;;iPad mini (2021) Wi-Fi + Cellular, 256 ГБ, Розовый, Америка / 64 ГБ- Америка- Розовый- 64 ГБ;;;;0;123;;"Регион поставки:Америка;Цвет:Розовый;Объем памяти:64 ГБ";;HIiVOFARZ0h0cya7L8sL;291179373241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321326
694936772011;;;;iPad Mini;iPad mini (2021) Wi-Fi, 64 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;39490;123;;;;5lN8j401HzlzV5IItFjp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321401
436628390061;;;;;iPad mini (2021) Wi-Fi, 64 ГБ, Серый космос, Америка- Америка- Серый космос- 64 ГБ;;;;39490;123;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:64 ГБ";;Uu7ALfPhJRCn6pRDJ2j5;694936772011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321481
755087398971;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;48490;123;;;;4Vm9llrdr1skxv1n7SfL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321562
771400915191;;;;;iPad mini (2021) Wi-Fi, 256 ГБ, Серый космос, Америка- Америка- Серый космос- 256 ГБ;;;;48490;123;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:256 ГБ";;6TLz1VygX7xNlXVoBlBU;755087398971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321643
343479333231;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256 ГБ, Серый космос, Ростест;;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;0;123;;;;09sPZdfMBng73ZjdvItA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321722
564570697011;;;;;iPad mini (2021) Wi-Fi, 256 ГБ, Серый космос, Ростест- Ростест- Серый космос- 256 ГБ;;;;0;123;;"Регион поставки:Ростест;Цвет:Серый космос;Объем памяти:256 ГБ";;KxOK4st44clJ102EfDFj;343479333231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321803
863308390951;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Фиолетовый, Америка;;;https://static.tildacdn.com/tild6332-6434-4662-b239-306362623763/image.png;0;123;;;;r6C7GSZNfgMlAlviEJpp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321896
678071305941;;702;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Фиолетовый, Америка / Фиолетовыйкосмос- Америка- Фиолетовыйкосмос- 64 ГБ;;;;0;123;;"Регион поставки:Америка;Цвет:Фиолетовыйкосмос;Объем памяти:64 ГБ";;o53kBX0DsgorAjMdlkzi;863308390951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.321978
228796914151;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;0;123;;;;xgxui6JpFDnrzAiVSbLt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322057
351848398861;;;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Серый космос, Америка- Америка- Серый космос- 64 ГБ;;;;0;123;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:64 ГБ";;gJNnjsz89psdsRi6Ph1I;228796914151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322140
517205533231;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Ростест;;;https://static.tildacdn.com/tild3738-6133-4666-b833-313766306433/222.png;0;123;;;;AA8O9eb1AY6bBTG7mY1h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322218
824795074631;;702;;;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Ростест / 256 ГБ- Ростест- Розовый- 256 ГБ;;;;0;123;;"Регион поставки:Ростест;Цвет:Розовый;Объем памяти:256 ГБ";;plnLPApT051Ci6zgNEVf;517205533231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322300
480132020991;;;;iPad Mini;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild3839-6133-4236-b963-316637303465/222.png;48490;123;;;;5OhE5AcTa1fkSIF1P6rs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322380
834751692411;;702;;;iPad mini (2021) Wi-Fi, 256ГБ, Розовый, Америка / 256 ГБ- Америка- Розовый- 256 ГБ;;;;48490;123;;"Регион поставки:Америка;Цвет:Розовый;Объем памяти:256 ГБ";;Ee8G31xygVkx2mR34lBf;480132020991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322463
280363069511;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild3166-3265-4335-a232-373135636365/222.png;0;123;;;;3tOul2O7bORaMztJCFMM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322543
153437656351;;702;;;iPad mini (2021) Wi-Fi + Cellular, 64 ГБ, Розовый, Америка- Америка- Розовый- 64 ГБ;;;;0;123;;"Регион поставки:Америка;Цвет:Розовый;Объем памяти:64 ГБ";;d9p0JdZteK3tA5J0dXMD;280363069511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322629
844501866631;;;;iPad Mini;iPad mini (2021) Wi-Fi + Cellular, 256 ГБ, Розовый, Америка;;;https://static.tildacdn.com/tild3166-3265-4335-a232-373135636365/222.png;0;123;;;;N3Cl1HCApaxB32jB9cA6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.322709
